AMP ID,Project Title,Status,Donor,District,City
8.72382E+11,Enhancing the health sector crisis preparedness in the event of a high intensity earthquake in Kathmandu Valley and selected districts of Nepal.,pipeline,Handicap International Nepal,Bhaktapur,Bhaktapur
8.72382E+11,Enhancing the health sector crisis preparedness in the event of a high intensity earthquake in Kathmandu Valley and selected districts of Nepal.,pipeline,Handicap International Nepal,Kathmandu,Kathmandu
8.72382E+11,Enhancing the health sector crisis preparedness in the event of a high intensity earthquake in Kathmandu Valley and selected districts of Nepal.,pipeline,Handicap International Nepal,Lalitpur,Patan
8.72382E+11,Strengthening the Sustainability of the Physical Rehabilitation Sector for Greater Access to Services in Nepal,On-Going,Handicap International Nepal,Dang Deukhuri,Ghorahi
8.72382E+11,Strengthening the Sustainability of the Physical Rehabilitation Sector for Greater Access to Services in Nepal,On-Going,Handicap International Nepal,Kanchanpur,Mahendara Nagar
8.72382E+11,Strengthening the Sustainability of the Physical Rehabilitation Sector for Greater Access to Services in Nepal,On-Going,Handicap International Nepal,Kathmandu,Kathmandu
8.72382E+11,Strengthening the Sustainability of the Physical Rehabilitation Sector for Greater Access to Services in Nepal,On-Going,Handicap International Nepal,Morang,Biratnagar
8.72382E+11,Strengthening the Sustainability of the Physical Rehabilitation Sector for Greater Access to Services in Nepal,On-Going,Handicap International Nepal,Sarlahi,Malangwa
8.72382E+11,Strengthening the Sustainability of the Physical Rehabilitation Sector for Greater Access to Services in Nepal,On-Going,Handicap International Nepal,Surkhet,Surkhet
8.72382E+11,VISTAR - Building resilient communities and institutions for natural disasters in Far and Mid- Western Region of Nepal,pipeline, ,Dang Deukhuri,Ghorahi
8.72382E+11,VISTAR - Building resilient communities and institutions for natural disasters in Far and Mid- Western Region of Nepal,pipeline, ,Kanchanpur,Mahendara Nagar
87238963516,Save the Children Strategic Framework for Cooperation 2010 -2012,,,,
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Achham,Mangalsen
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Bajhang,Chainpur
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Bajura,Martadi
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Bara,Kalaiya
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Bardiya,Gulariya
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Chitwan,Bharatpur
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Dadeldhura,Dadeldhura
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Dang Deukhuri,Ghorahi
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Dhanusa,Janakpur
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Dolpa,Dolpa
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Humla,Simikot
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Jajarkot,Khalanga
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Jumla,Jumla Khalanga
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Kalikot,Kalikot
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Kapilvastu,Taulihawa
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Kaski,Pokhara
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Kavrepalanchok,Dhulikhel
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Mahottari,Jaleswor
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Morang,Biratnagar
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Mugu,Gamgadhi
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Nawalparasi,Parasi
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Panchthar,Phidim
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Parsa,Birgunj
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Rautahat,Gaur
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Rukum,Musikot
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Rupandehi,Bhairahawa
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Saptari,Rajbiraj
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Tanahu,Damauli
87238100601,"PCR 6, IR 2: HHs and institutions especially in MDAG VDCs in DACAW, diarrhoea prone & low sanitation coverage districts increasingly utilise improved sanitation, hygiene and water supply facilities.",On-Going," - Norway
 - United Nations Children's Fund",Udayapur,Gaighat
8723851223,Economic and technical cooperation (small projects),,,,
87238995362,Climate Smart Agriculture,,,,
87238995369,Urban Sustainable Sanitation and Hygiene for All (USSH4A),,,,
87238995371,Improve Cooking Stove Programme (ICSP),,,,
8723893666,Buffer Zone Development Project,Completed,Swiss Agency for Development and Cooperation,Panchthar,Phidim
